# logrho energy radius_cm pressure temperature
-3.2259 12.681 51811073472.68137 311601830310.54675 2564484.036517716
-3.2019 12.923 50503629525.50152 336434093643.22955 2616375.0559858195
-3.181 13.06 49410880209.91621 359335396755.3901 2660725.059798809
-3.1652 13.139 48609660795.24205 377398352536.5861 2694014.9410636667
-3.1439 13.227 47568843236.713684 403088121287.06 2738419.634264361
-3.1224 13.298 46561031235.56484 430328391305.7778 2783556.237577429
-3.1027 13.353 45669114454.95564 456562250202.2352 2824229.597144114
-3.0781 13.412 44598740132.15587 491473380199.2673 2875411.464674007
-3.0516 13.465 43473298234.713234 531740818827.14276 2930893.245250318
-3.0221 13.515 42288530166.24534 579962615819.6433 2992264.636608189
-2.9979 13.55 41354482498.14127 622586931038.7435 3042986.320313067
-2.9806 13.572 40702641101.71661 654786926972.2534 3079640.3415023936
-2.963 13.593 40051850877.89873 689128164838.0544 3117453.613031267
-2.9436 13.613 39357054712.27044 728953792855.6997 3159366.4356825156
-2.9249 13.63 38701035962.74612 769484719513.4304 3199631.767318347
-2.9072 13.645 38099790754.44661 809841447325.789 3238172.6473132535
-2.8894 13.659 37499250757.12027 852903703070.5651 3277932.453002282
-2.8625 13.678 36628791531.30371 921722098658.8767 3338105.0516598956
-2.8427 13.691 36001665339.640915 975888050030.2886 3382984.4379759016
-2.8226 13.704 35377129432.16258 1033951100982.3712 3429256.732975598
-2.7916 13.722 34444714589.56802 1131097389333.7048 3501869.8409688747
-2.7583 13.739 33482863357.818085 1244801204844.6748 3580964.3710263623
-2.7394 13.749 32955096714.663082 1314619288216.086 3627438.0147645758
-2.7204 13.758 32428181158.660732 1388673026899.934 3674514.7919993987
-2.7001 13.767 31880314019.181366 1472990683541.7725 3724774.6248639864
-2.6795 13.777 31334487114.060104 1562787756030.0095 3777461.0938821947
-2.6478 13.79 30522674866.714497 1713168182715.8123 3859224.1159472917
-2.6254 13.8 29958674231.945347 1827679328970.4126 3918320.8939411053
-2.6029 13.809 29411866802.818157 1951191970002.3823 3979238.7763422495
-2.5712 13.822 28656463336.494003 2138454430146.535 4065369.269757334
-2.5517 13.829 28204771816.02359 2263080486912.689 4120026.410605533
-2.5321 13.836 27760199988.84084 2395521097119.8315 4175418.393198111
-2.4989 13.847 27028540215.466 2638153128165.214 4271692.674763229
-2.4682 13.856 26364685223.71414 2885359954579.747 4362144.019080493
-2.4346 13.866 25669806237.84099 3181998715530.3174 4464779.341129965
-2.4155 13.872 25276829006.378075 3365115693754.9014 4523764.623324996
-2.3962 13.877 24895599599.034893 3559590180060.8228 4584584.692493259
-2.3777 13.882 24531414491.049828 3757508744904.868 4644083.289410481
-2.3591 13.888 24172556862.419113 3968258909509.1104 4704354.0572597645
-2.3251 13.898 23530035939.875896 4384297339745.6685 4816149.948400465
-2.3072 13.903 23201848705.452385 4619553487999.654 4876407.606118829
-2.2893 13.908 22878238891.187256 4869675251658.631 4938556.196176077
-2.2619 13.917 22393531630.071995 5278372067815.77 5033846.868348144
-2.2311 13.926 21858612467.868557 5776968506969.2705 5142804.319487918
-2.2056 13.934 21430020698.895565 6228737089440.281 5236004.365857506
-2.1799 13.942 21009832523.915634 6717381285473.8 5330893.422367013
-2.1539 13.95 20588399677.909863 7252704780912.472 5430002.130657378
-2.1244 13.959 20124383762.327606 7912249981343.14 5543703.57180495
-2.1036 13.966 19807177364.824963 8412014255573.912 5624708.239741309
-2.0829 13.972 19490482500.76831 8943345319325.57 5708210.761718673
-2.0589 13.979 19139147547.849815 9598425535829.084 5804970.271968697
-2.035 13.986 18789818736.25753 10303861204416.158 5904729.404069872
-2.0038 13.995 18349430527.609665 11297959146728.0 6036705.647858451
-1.9792 14.001 18006221594.94759 12153461792171.889 6143275.612705213
-1.9546 14.008 17673501069.839905 13073744701631.342 6251726.927756862
-1.9287 14.015 17330958827.273968 14112371484118.492 6367955.209079162
-1.9029 14.022 16995055630.784885 15237018680808.697 6486344.335482388
-1.8754 14.029 16642654237.839771 16534840121711.553 6614545.374840602
-1.8478 14.036 16301313156.583698 17943204217168.44 6745280.276979215
-1.8198 14.043 15959621615.934698 19502936197623.086 6883352.332539898
-1.7917 14.05 15625092265.70739 21203131167398.477 7022633.437357637
-1.7694 14.056 15364647129.141932 22662092088956.723 7136742.051224749
-1.747 14.061 15108543193.767935 24227020121092.375 7252704.780912472
-1.7297 14.065 14914977087.074247 25509385679684.266 7343447.595588672
-1.7124 14.069 14720500980.188108 26859628402600.977 7435325.746482751
-1.6846 14.075 14418583290.29319 29180988537418.383 7585775.7502918355
-1.6569 14.082 14122857936.623386 31702973669527.176 7739270.032780554
-1.632 14.087 13861894542.170156 34150730666882.758 7881338.850934166
-1.6072 14.092 13605753251.964535 36795948301478.39 8024167.763085845
-1.58 14.098 13332837639.310282 39920870243880.83 8184647.881347903
-1.5528 14.103 13065396396.964758 43301206773800.4 8348337.537236499
-1.527 14.108 12815117440.882212 46805835289681.945 8507461.648896983
-1.5012 14.113 12569632794.436708 50582466200311.48 8669618.757582162
-1.4815 14.117 12385758007.313606 53666095604607.266 8796299.338442335
-1.4618 14.12 12204573031.252811 56937710510942.31 8924830.977580344
-1.4319 14.126 11935004594.250319 62316061894583.53 9124309.325911984
-1.402 14.131 11671390248.557858 68186751402860.086 9328246.202539891
-1.3743 14.136 11432009864.259165 74148095394527.44 9521382.23021403
-1.3466 14.142 11197539175.135311 80630620135472.66 9718517.02940168
-1.3182 14.148 10962827751.860538 87861780519760.11 9926588.068710316
-1.2899 14.153 10733036110.63377 95741449875148.52 10139113.8573668
-1.2667 14.158 10546845655.716908 102706989602628.08 10315730.794395102
-1.2436 14.162 10366271771.796318 110179297754425.1 10495424.286523221
-1.2174 14.167 10165355950.66234 119316361150367.48 10705328.538333628
-1.1912 14.172 9966039187.279541 129211152442593.0 10916916.788093647
-1.1661 14.176 9781885850.381489 139444053887145.81 11124999.496564448
-1.1411 14.181 9598924826.2189 150522006863212.97 11337048.381054107
-1.1161 14.186 9419385916.858576 162442625419354.16 11553139.039157076
-1.0911 14.192 9245333686.526781 175266938246620.53 11773348.509401409
-1.0657 14.198 9070319609.919945 189452351435659.16 12003281.741626717
-1.0403 14.205 8898618548.07808 204691590227045.75 12237705.564718282
-1.015 14.213 8730167785.663961 221207577646412.38 12473835.142429432
-0.9897 14.222 8564905794.541096 239001155148472.2 12717448.86288068
-0.9674 14.23 8422142601.761411 255858588690564.25 12933021.513395702
-0.9451 14.238 8281759041.601345 273841963426436.12 13155277.087701103
-0.9228 14.246 8145590825.09745 293089324525032.44 13378271.336046984
-0.9005 14.255 8009816937.892641 313761751011875.6 13608178.58362455
-0.876 14.265 7863621302.742731 338142687473827.2 13861173.512382437
-0.8514 14.275 7720094038.655807 364418150788861.25 14122123.332761759
-0.8269 14.285 7577441471.10421 392735355646724.3 14384673.207789231
-0.8024 14.296 7440850699.562862 423155509716616.44 14655478.409559129
-0.7816 14.304 7325252351.418107 450816704541460.06 14886753.594923628
-0.7608 14.313 7211449897.134598 480286080239690.75 15121678.487917664
-0.7401 14.322 7101050325.390582 511564030007004.25 15360310.683850272
-0.7193 14.33 6990730992.178301 544878911890189.9 15599116.444075454
-0.7026 14.338 6904346688.536575 573323838653840.8 15797923.264883803
-0.6859 14.345 6819029833.767366 603253707926612.8 15995580.286146678
-0.6691 14.352 6733216678.48625 634599900981287.1 16199439.939036302
-0.6524 14.359 6650014473.353387 667574900964306.9 16402120.56931852
-0.625 14.371 6515122569.183906 725437497018397.6 16741717.139071142
-0.5977 14.383 6384436775.126184 788315380521556.0 17088344.862490814
-0.5796 14.391 6298289086.32097 832721925985242.0 17318090.307501152
-0.5615 14.4 6214734652.590256 879427414883683.5 17554966.29621233
-0.5435 14.408 6132288669.630918 928966386779936.2 17790985.265651453
-0.5254 14.416 6050936432.50082 981070009743197.4 18030177.4085957
-0.5072 14.425 5969288793.54258 1036811964061027.8 18276793.289704088
-0.4889 14.433 5888742857.935847 1095468767333996.5 18526782.370722678
-0.4706 14.442 5809283759.968766 1157710574115268.5 18780190.7901141
-0.4524 14.451 5730896834.518309 1223207119049932.5 19032682.375763487
-0.4316 14.462 5644462479.828602 1302266893577979.8 19328582.261997387
-0.4109 14.473 5558051806.609357 1386436553301338.2 19629082.484691728
-0.3902 14.484 5474224329.8447 1476046366385642.0 19929665.061647184
-0.3695 14.496 5390419820.312484 1571086149673956.0 20234850.496919617
-0.3476 14.511 5304232967.902418 1678417503712764.8 20563640.36792853
-0.3257 14.526 5219424147.9603195 1792668552365530.8 20897772.644570425
-0.3039 14.544 5137154064.534852 1914255925021086.0 21237334.133953657
-0.2821 14.563 5055016651.508244 2044089936002377.8 21582413.05368864
-0.2492 14.596 4934266368.934769 2257355711021447.5 22110573.12450639
-0.2164 14.634 4816400474.632741 2492298178052618.5 22651658.212545954
-0.1853 14.674 4707849712.504034 2736528654192472.0 23173946.499684796
-0.1543 14.715 4602805151.833603 3004000495724231.5 23708277.395462833
-0.1302 14.745 4521917040.950421 3229981240595624.5 24126815.325916354
-0.1062 14.772 4443473459.630805 3472162161722191.0 24558396.11248702
-0.0857 14.792 4376456241.880399 3694026443582841.5 24928721.169904567
-0.0651 14.808 4311442421.154756 3929162586130565.5 25310457.771974366
-0.0446 14.819 4247394403.958666 4179265867213064.0 25692123.442840587
-0.0242 14.826 4184297842.935715 4444265543439951.0 26079544.390266012
-0.0075 14.828 4134496137.2850533 4671969511718794.0 26399761.293548085
0.0091 14.829 4084346609.984719 4912471004503345.0 26723909.970469035
0.0257 14.828 4034805373.272871 5162974736975881.0 27052038.697193515
0.0423 14.826 3986782933.8815913 5427502097963173.0 27384196.34264361
0.0599 14.825 3935705471.2270436 5722687092228432.0 27739587.58729896
0.0774 14.826 3886177119.984069 6033926282193050.0 28099591.088424996
0.095 14.829 3836388588.7279468 6360628048372598.0 28464266.703742232
0.1125 14.835 3788110077.3108263 6705018801628409.0 28827036.63307128
0.1357 14.85 3724968379.9926276 7189521718666391.0 29322432.823031154
0.1589 14.872 3662035841.1304364 7709034690644309.0 29826342.457787678
0.1755 14.891 3618450121.8800583 8104010592399332.0 30192564.30871956
0.1921 14.913 3575383161.8677073 8517261866459200.0 30563282.803659663
0.2086 14.937 3532828786.797041 8953647655495937.0 30931430.109489635
0.2252 14.962 3489977206.38482 9408058300365882.0 31311220.745994907
0.2477 14.994 3434176329.93588 1.0069316688518044e+16 31834644.175564352
0.2701 15.021 3378489632.243599 1.0772090663440894e+16 32359365.69296281
0.2932 15.039 3322175648.384073 1.1547819846894582e+16 32915465.394706797
0.3163 15.043 3267552623.169171 1.2376561379855972e+16 33473413.312923558
0.3393 15.03 3213087780.67708 1.326172445097379e+16 34040818.97010009
0.3622 15.001 3160258372.0493393 1.4206922128601816e+16 34617842.68375584
0.3916 14.953 3094016251.4531627 1.552029600789141e+16 35367144.75857597
0.4208 14.887 3029162630.7910085 1.695118251531395e+16 36140986.263961315
0.4428 14.933 2981416087.2490597 1.8113400926195988e+16 36728230.0498085
0.4648 14.987 2934422138.6312113 1.935084792937903e+16 37325015.77957206
0.4867 15.049 2888168922.3170953 2.066807362761038e+16 37931498.49736817
0.5086 15.119 2842644762.668426 2.2074963796691444e+16 38538960.82118188
0.5359 15.218 2787549515.384093 2.3960727497455664e+16 39318776.93146969
0.563 15.327 2732892762.5982313 2.6001595631652668e+16 40114372.22087667
0.585 15.422 2690435535.357846 2.7777937729057076e+16 40766178.33479443
0.6069 15.523 2648028106.9385204 2.9668801300210068e+16 41419037.262210116
0.6288 15.629 2606889306.0993953 3.168837727181507e+16 42092042.47768363
0.6506 15.74 2566389622.696392 3.3829844379758948e+16 42766134.74797275
0.6764 15.876 2518967652.551692 3.654264677506518e+16 43581281.856073074
0.7021 16.017 2472991311.426502 3.947298776597851e+16 44401741.08068949
0.7309 16.182 2422828036.093857 4.3003123363054584e+16 45331490.61464115
0.7597 16.354 2374228918.824771 4.682739513736008e+16 46280708.62381132
0.7785 16.469 2343271392.420679 4.949940743969364e+16 46913733.88345966
0.7974 16.586 2312185059.0390763 5.231184047796875e+16 47533522.59428049
0.8164 16.704 2282562040.1885147 5.527134079444346e+16 48172590.35591634
0.8355 16.824 2252799756.4980726 5.838482731072007e+16 48809010.12475764
0.8609 16.978 2215249210.859153 6.270468637308514e+16 49647799.00060684
0.887 17.128 2178324572.371419 6.732866448596836e+16 50501002.56703162
0.9199 17.302 2134629910.6927116 7.338376673335387e+16 51522864.458175614
0.9548 17.46 2093257184.7247474 7.994660025203146e+16 52553300.962692104
0.9934 17.605 2051741252.566707 8.727703824424139e+16 53579665.751334175
1.0356 17.734 2012901810.6461403 9.519190103322856e+16 54575786.109127104
1.0811 17.842 1977072478.0136201 1.0353805444147549e+17 55500896.71836454
1.1317 17.936 1943670264.1252406 1.1246049739669222e+17 56350788.84001389
1.1775 18.0 1918768545.878957 1.2025412981077802e+17 56977055.27561363
1.2024 18.026 1906876604.962914 1.2427964384409158e+17 57266415.50089677
1.2276 18.049 1895931274.26959 1.2843991219526435e+17 57530745.26484432
1.2682 18.074 1879847376.0301938 1.3489628825916506e+17 57902857.947463684
1.2894 18.083 1872072184.515272 1.3819744059012934e+17 58076441.75213124
1.3109 18.088 1864758478.8604963 1.4154678189209248e+17 58237134.794375144
1.3328 18.09 1857901094.2651906 1.4497729754221382e+17 58371385.25505096
1.355 18.089 1851068926.7282991 1.484225880064579e+17 58505945.195000574
1.3776 18.083 1845111393.0935755 1.5191476984475203e+17 58627314.33534495
1.4001 18.074 1838749596.8677628 1.5545331940607894e+17 58748935.252977684
1.4227 18.06 1832831712.1196587 1.5907429237502163e+17 58843703.70258761
1.4451 18.043 1827353588.9374092 1.6270466311748957e+17 58938625.024058156
1.4674 18.02 1822311393.6354163 1.6637957093869997e+17 59020108.017184414
1.4782 18.007 1819795515.7126179 1.682674061070464e+17 59060891.7480365
1.4891 17.993 1817283111.203718 1.7013748158991923e+17 59088096.5574781
1.5042 17.97 1813521006.6033325 1.7278259805078662e+17 59142543.77562234
1.519 17.945 1810183452.3995996 1.7542843942496502e+17 59183412.1113182
1.5333 17.918 1807268131.4986498 1.7811479689657616e+17 59224308.687613055
1.5473 17.889 1803942084.914357 1.8080065521100118e+17 59251588.77066765
1.5609 17.856 1801036815.806256 1.8352701456751024e+17 59292532.45799994
1.5742 17.82 1798136225.6668756 1.8629448569616496e+17 59319843.96649729
1.5868 17.783 1795240306.9606855 1.890166231186894e+17 59347168.05530548
1.599 17.744 1792349052.1642888 1.918227001725257e+17 59374504.73021954
1.6126 17.694 1789050462.243451 1.9498445997580416e+17 59401853.99703668
1.6255 17.642 1786169176.261902 1.9819833417975024e+17 59415533.35422151
1.6377 17.587 1783292530.6239784 2.0141879803931952e+17 59442901.51976951
1.6494 17.53 1780420517.8563533 2.0469159022704576e+17 59456590.329583965
1.6606 17.468 1777553130.4977381 2.0796966871037024e+17 59483977.406922124
1.6714 17.403 1774690361.0988588 2.1125159662408515e+17 59497675.675897986
1.6816 17.337 1771832202.2224383 2.1458531598843792e+17 59511377.09938012
1.6983 17.217 1767350106.983991 2.2039411818101066e+17 59538789.412768535
1.7116 17.108 1763691372.7301013 2.253201335629476e+17 59552500.304128304
1.7363 16.875 1756396611.2664602 2.3539649933074355e+17 59593651.92559373
1.7635 16.569 1747924181.1160502 2.4768516757935376e+17 59634831.98341264
1.795 16.155 1738291435.8976793 2.636331385825376e+17 59676040.49723495
1.8219 15.768 1729508060.910796 2.7841972488835706e+17 59717277.486724034
1.837 15.547 1724735849.625429 2.872764332080841e+17 59744784.64258169
1.8661 15.18 1715625886.4225905 3.0528115771626694e+17 59799836.97142513
1.8909 14.983 1707743301.493562 3.215881223604498e+17 59841159.50603199
1.9143 14.865 1700288394.5532627 3.379870028619891e+17 59882510.595095724
1.9294 14.85 1695596808.7501926 3.489795674378742e+17 59923890.258347765
1.9549 14.825 1687806249.073903 3.685530418524805e+17 59979107.62555088
1.9804 14.8 1680051483.7679236 3.8931398070156326e+17 60034375.873256505
2.0052 14.776 1672332348.3720622 4.1077121255338925e+17 60089695.04834865
2.0275 14.755 1665415454.7715557 4.3122109694012614e+17 60145065.1977549
2.0584 14.726 1656237412.078475 4.61317574560381e+17 60228216.10146341
2.0815 14.705 1649387088.3568316 4.8528850016212096e+17 60297596.3285556
2.1132 14.675 1639919728.4467156 5.205950088015483e+17 60394862.93763794
2.1422 14.649 1631633413.720728 5.551367774352097e+17 60478359.18818005
2.1767 14.618 1621521048.5820134 5.997910762555076e+17 60603820.0527066
2.1964 14.6 1615558135.107929 6.269024974761652e+17 60673632.95885059
2.2248 14.575 1607394916.547035 6.683439175686135e+17 60785500.92365224
2.2398 14.562 1603328788.2236397 6.913532360375638e+17 60855523.11808157
2.2689 14.537 1594860090.6744235 7.38584178120799e+17 60981766.3998785
2.2891 14.519 1588995219.0884037 7.735706787749398e+17 61066074.04788298
2.3184 14.494 1580966219.7080948 8.27370439016575e+17 61206845.88704605
2.3413 14.475 1574427223.3546722 8.719669012870742e+17 61333817.979262345
2.3672 14.174 1566832569.2821171 9.283249011205158e+17 61475207.031931154
2.3908 14.43 1560352030.7802567 9.808441360309023e+17 61616922.020027846
2.4027 14.42 1556763320.6951122 1.0085559596191021e+18 61687901.9745937
2.4256 14.401 1550324429.3701308 1.0641430182243186e+18 61830107.27517132
2.4444 14.385 1545334820.5017946 1.1119877424455576e+18 61944107.507678114
2.4684 14.365 1538588884.3482933 1.1767927930277166e+18 62115502.08324415
2.4902 14.347 1532578012.376096 1.2390818628280952e+18 62273030.348312266
2.52 14.323 1524483016.6692128 1.3298418621331612e+18 62502875.801512964
2.5472 14.3 1516779989.5933034 1.4193843093800284e+18 62719126.323092334
2.5725 14.28 1509811018.571567 1.508342610540479e+18 62950618.28571981
2.6012 14.257 1502182127.3157148 1.6162182261066158e+18 63212068.20052679
2.6284 14.236 1494591783.9185534 1.7262353266051072e+18 63474603.98326997
2.6523 14.217 1488067359.16859 1.829784734295412e+18 63723555.56351464
2.6754 14.199 1481912599.5576937 1.9364219639466028e+18 63973483.548264824
2.6908 14.187 1477823575.521684 2.0109441078951434e+18 64150493.25106628
2.7108 14.171 1472389089.106288 2.112029597461019e+18 64387268.29014609
2.7427 14.147 1463600639.31864 2.2861251425434706e+18 64788809.52687793
2.7617 14.133 1458554261.5995674 2.396624529408638e+18 65042915.507880144
2.7757 14.123 1454529689.9512231 2.4814184100168714e+18 65222884.24656395
2.7958 14.108 1449180863.4933426 2.6097565724941384e+18 65508853.69386104
2.8165 14.093 1443519285.7166991 2.7491598965510364e+18 65811228.82388993
2.8294 14.084 1440199283.4886377 2.839880070698573e+18 66008520.700216025
2.8499 14.069 1434572794.4404163 2.9908869650638203e+18 66343747.5793171
2.8741 14.052 1427981531.171109 3.1812661175961795e+18 66742120.38584765
2.8991 14.035 1421093295.5065007 3.3907830225192684e+18 67173812.85473813
2.9163 14.024 1416193479.7025762 3.5440513028099144e+18 67483873.08707574
2.9384 14.009 1410335995.9157145 3.7523211390275057e+18 67904725.82051879
2.9543 13.999 1405796929.8600922 3.9093090059622743e+18 68218159.79381819
2.9758 13.985 1399982446.99296 4.1342810804713334e+18 68659399.38366503
2.9906 13.976 1395798060.4795113 4.297342811536792e+18 68960436.21637028
3.0103 13.964 1390345035.6163182 4.5248063785554816e+18 69390497.30731636
3.0378 13.948 1382682895.7830174 4.865192179849546e+18 70016435.93729751
3.0577 13.937 1377281108.5029676 5.127433068882616e+18 70485534.92252085
3.0705 13.93 1373480792.9116893 5.305178488808956e+18 70794578.43841374
3.0898 13.92 1368114955.8863156 5.584701947368307e+18 71285303.0126519
3.1172 13.906 1360575325.196453 6.010353280502417e+18 71994612.74408402
3.1412 13.894 1353700503.7296317 6.40914356644775e+18 72644041.85924765
3.1559 13.887 1349343714.9759223 6.671139157966498e+18 73063420.48960191
3.1802 13.876 1342525645.4680848 7.123607787354991e+18 73773434.09610291
3.1944 13.87 1338512990.7259326 7.404572674508977e+18 74199332.77899435
3.1998 13.868 1336972857.4384253 7.514498463746868e+18 74353257.46482751
3.2017 13.867 1336357300.432287 7.552661140948062e+18 74421770.89248522
3.2025 13.867 1336049628.2158306 7.568328950209767e+18 74438909.11154513
3.2031 13.866 1336049628.2158306 7.573558772744395e+18 74438909.11154513
3.2036 13.866 1336049628.2158306 7.577047328658625e+18 74456051.27728
3.2038 13.866 1336049628.2158306 7.578792209160491e+18 74456051.27728
3.2074 13.862 1336049628.2158306 7.578792209160491e+18 74456051.27728
3.2112 13.858 1336049628.2158306 7.5805374914822e+18 74456051.27728
3.2187 13.849 1336049628.2158306 7.5805374914822e+18 74456051.27728
3.2263 13.841 1336049628.2158306 7.582283175716284e+18 74456051.27728
3.234 13.833 1336049628.2158306 7.584029261955299e+18 74456051.27728
3.2342 13.833 1336049628.2158306 7.587522640818444e+18 74473197.39059888
3.2345 13.833 1335742026.8353643 7.592765726465285e+18 74473197.39059888
3.2354 13.832 1335742026.8353643 7.612021390057168e+18 74507501.46362525
3.2377 13.831 1334819647.546839 7.663020722739184e+18 74593330.79257137
3.2447 13.829 1332976799.341033 7.812679345516069e+18 74834179.27401605
3.2611 13.822 1328686708.3553793 8.175230379436527e+18 75422339.58475715
3.2756 13.817 1324715416.6045558 8.515300920209431e+18 75945142.26678687
3.2977 13.81 1318628902.1372597 9.061498022319981e+18 76771495.37690285
3.3194 13.803 1312570352.663725 9.631634640239782e+18 77606839.97011049
3.3326 13.799 1308647230.8464215 1e+19 78126793.45516053
3.355 13.792 1302634542.9866023 1.065368863667563e+19 79031459.08644709
3.3741 13.787 1297246747.5863917 1.1248639536467804e+19 79836226.20329356
3.3953 13.782 1290989144.727065 1.1950883147362742e+19 80723503.02488382
3.4197 13.777 1284170208.5947404 1.2817401835540929e+19 81808795.7945747
3.4372 13.773 1279153285.1053686 1.3480313738130903e+19 82584776.9206449
3.4516 13.771 1275036421.2706697 1.4050765962943867e+19 83253020.67492422
3.4779 13.766 1267134135.2861931 1.5160027880536773e+19 84469514.88445792
3.492 13.764 1263055954.230009 1.5794286077385535e+19 85153009.20209448
3.5162 13.76 1256095299.7948291 1.6943378004473254e+19 86337605.55974387
3.5432 13.757 1248023004.0878305 1.8331584286708589e+19 87700082.1143634
3.5648 13.755 1241716895.7962139 1.952540271298652e+19 88817797.63192481
3.591 13.752 1233737002.8940737 2.1086281499332973e+19 90198642.20737442
3.6029 13.752 1230049504.892123 2.1837353276021838e+19 90844784.70267761
3.6212 13.75 1224679901.2854733 2.30356250011754e+19 91833259.6483581
3.6472 13.749 1216809496.6185586 2.4871386702228505e+19 93282462.0253989
3.6622 13.748 1212055734.1462483 2.6001595631652667e+19 94145594.01947246
3.6772 13.748 1207598571.2405922 2.717690523442283e+19 95016712.47555652
3.6909 13.747 1203434868.137586 2.8300883917879353e+19 95807608.57350194
3.7126 13.747 1196527240.9920433 3.017866332008694e+19 97095700.65288235
3.7277 13.747 1191852716.0880783 3.155731173680012e+19 98016682.68662837
3.7417 13.746 1187469846.9134226 3.28927360480647e+19 98855309.4656939
3.7562 13.746 1183103095.1179888 3.4339977004258357e+19 99747036.13396199
3.7805 13.747 1175499883.7715108 3.69232567318532e+19 101274474.88145302
3.7999 13.747 1169290955.784988 3.911109723889311e+19 102517970.48255566
3.8244 13.748 1161509030.0126626 4.207266283844429e+19 104087840.89172667
3.8446 13.748 1155107996.9038897 4.468893449197688e+19 105438689.63912581
3.8643 13.75 1148742239.65075 4.739145036236962e+19 106733315.42618375
3.8756 13.75 1145308781.220361 4.902301301361685e+19 107497904.88200814
3.8943 13.752 1139259321.0348659 5.183224264170625e+19 108792761.33832896
3.909 13.754 1134547257.9604096 5.417513472313451e+19 109799408.36496033
3.9294 13.758 1127775330.8372936 5.757049982493297e+19 111224381.65659876
3.9426 13.761 1123628097.1508298 5.9896300640295125e+19 112150186.4666863
3.9653 13.769 1116150069.2019556 6.410619496207416e+19 113788926.43466394
3.9767 13.775 1112557819.6197517 6.63437475793171e+19 114604059.11366042
3.9959 13.788 1106171820.0120747 7.024250644644985e+19 115984512.11901645
4.0222 13.818 1097545644.2003284 7.594514226678718e+19 117923402.06530026
4.0452 13.859 1090241201.5441623 8.128305161640994e+19 119618953.88061787
4.0707 13.927 1081988364.6133897 8.753868129426661e+19 121478662.04712234
4.0898 13.99 1076025566.9370584 9.236341884196277e+19 122857026.52493869
4.1116 14.068 1069602946.2213666 9.799411610955923e+19 124365522.83881383
4.1312 14.135 1064198372.7593302 1.030623402930823e+20 125689789.81955443
4.1491 14.185 1059308825.3813169 1.0769610583443417e+20 126852783.12575758
4.1708 14.226 1053956266.8585659 1.1326611380767821e+20 128174018.35540876
4.1947 14.243 1048147953.0314344 1.1948131671611936e+20 129598507.4755141
4.21 14.24 1044534022.8824754 1.2359474334445068e+20 130496841.41302246
4.2386 14.21 1037821325.5974003 1.3167399127216153e+20 132190425.34417246
4.259 14.177 1033052969.7425952 1.3791134690236047e+20 133444291.43666238
4.2898 14.118 1025469128.3792595 1.483542526147485e+20 135425360.39233103
4.3208 14.063 1017706598.8747166 1.6032453906900353e+20 137530809.74214545
4.3387 14.035 1013030661.7942903 1.679964095484816e+20 138803366.65672356
4.3556 14.012 1008376208.6932391 1.7571142465951003e+20 140055445.72422317
4.3779 13.987 1002357375.9385498 1.8672393883829502e+20 141709837.49140325
4.3947 13.971 997522247.6999089 1.9561402981256446e+20 142955214.00370374
4.4208 13.951 990199244.2291007 2.105716983911751e+20 144943919.1287783
4.438 13.943 985195888.0057517 2.2115664858298804e+20 146285068.6999855
4.4582 13.934 979315414.7960569 2.3436890988269987e+20 147808700.9103
4.4732 13.928 974815869.1838527 2.447372073067255e+20 148970405.52577108
4.4958 13.919 968328224.087359 2.61396639490488e+20 150695401.52263555
4.5118 13.912 963435379.4659679 2.7384196342643612e+20 151914769.84475204
4.5326 13.9 957464301.4880419 2.909376991896541e+20 153461698.2799294
4.5431 13.893 954163041.3026911 2.9998531811907935e+20 154241059.5749597
4.5647 13.877 947812845.9767306 3.19668615426732e+20 155847557.41243494
4.584 13.858 941938591.6858575 3.381426874738272e+20 157253384.00769067
4.5963 13.845 938258679.3077735 3.5059038393261156e+20 158124803.92703825
4.6125 13.824 933517772.4351567 3.6770539337821494e+20 159257538.88710356
4.6341 13.791 926878035.1638858 3.9174187710778304e+20 160768144.7230717
4.6578 13.747 919861814.1037314 4.199523346640664e+20 162367835.04824397
4.6777 13.708 913739902.0828302 4.452459727917396e+20 163681652.14278102
4.6925 13.678 909122885.606345 4.651574703021666e+20 164664507.67206353
4.7149 13.633 902448838.9251434 4.9682106333139265e+20 166111614.76000124
4.741 13.582 894381053.3787501 5.3666095604607484e+20 167764474.18366474
4.7586 13.553 888837953.005309 5.653273542660735e+20 168888469.47909203
4.7714 13.535 884957859.1885945 5.8694850394781476e+20 169668023.23464623
4.7982 13.503 876642639.0995742 6.353309318517449e+20 171277375.6575612
4.8133 13.481 872012259.2150421 6.64354681976003e+20 172186857.49860096
4.835 13.465 865212112.14756 7.0859812691677e+20 173460262.78792876
4.8521 13.451 859849791.955475 7.454182133789886e+20 174461659.81330132
4.864 13.441 856293387.913442 7.719692476102495e+20 175145909.941338
4.88 13.427 851182312.6556509 8.096549959081958e+20 176035395.36161625
4.8938 13.415 846881392.0620931 8.433347577642722e+20 176766515.09282297
4.912 13.398 841051501.5659256 8.902254380102118e+20 177746067.06429604
4.9249 13.385 836994473.6405662 9.249111180764663e+20 178402115.5191492
4.9498 13.358 829129925.9795098 9.960932565980795e+20 179638739.9063893
4.9681 13.337 823422235.7163119 1.0519618738232192e+21 180509473.71315724
4.9866 13.313 817377334.0572312 1.1114757710605054e+21 181342667.58708018
5.0005 13.295 813059990.3679276 1.1582438423173809e+21 181928190.52385497
